Date,Open,High,Low,Close,Volume,Adj Close
1994-01-03,466.51001,466.940002,464.359985,465.440002,270140000,465.440002
1994-01-04,465.440002,466.890015,464.440002,466.890015,326600000,466.890015
1994-01-05,466.890015,467.820007,465.920013,467.549988,400030000,467.549988
1994-01-06,467.549988,469.00,467.019989,467.119995,365960000,467.119995
1994-01-07,467.089996,470.26001,467.029999,469.899994,324920000,469.899994
1994-01-10,469.899994,475.269989,469.549988,475.269989,319490000,475.269989
1994-01-11,475.269989,475.279999,473.269989,474.130005,305490000,474.130005
1994-01-12,474.130005,475.059998,472.140015,474.170013,310690000,474.170013
1994-01-13,474.170013,474.170013,471.799988,472.470001,277970000,472.470001
1994-01-14,472.50,475.320007,472.50,474.910004,304920000,474.910004
1994-01-17,474.910004,474.910004,472.839996,473.299988,233980000,473.299988
1994-01-18,473.299988,475.190002,473.290009,474.25,308840000,474.25
1994-01-19,474.25,474.700012,472.209991,474.299988,311370000,474.299988
1994-01-20,474.299988,475.00,473.420013,474.980011,310450000,474.980011
1994-01-21,474.980011,475.559998,473.720001,474.720001,346350000,474.720001
1994-01-24,474.720001,475.200012,471.48999,471.970001,296900000,471.970001
1994-01-25,471.970001,472.559998,470.269989,470.920013,326120000,470.920013
1994-01-26,470.920013,473.440002,470.720001,473.200012,304660000,473.200012
1994-01-27,473.200012,477.519989,473.200012,477.049988,346500000,477.049988
1994-01-28,477.049988,479.75,477.049988,478.700012,313140000,478.700012
1994-01-31,478.700012,482.850006,478.700012,481.609985,322870000,481.609985
1994-02-01,481.600006,481.640015,479.179993,479.619995,322510000,479.619995
1994-02-02,479.619995,482.230011,479.570007,482.00,328960000,482.00
1994-02-03,481.959991,481.959991,478.709991,480.709991,318350000,480.709991
1994-02-04,480.679993,481.019989,469.279999,469.809998,378380000,469.809998
1994-02-07,469.809998,472.089996,467.570007,471.76001,348270000,471.76001
1994-02-08,471.76001,472.329987,469.50,471.049988,318180000,471.049988
1994-02-09,471.049988,473.410004,471.049988,472.769989,332670000,472.769989
1994-02-10,472.809998,473.130005,468.910004,468.929993,327250000,468.929993
1994-02-11,468.929993,471.130005,466.890015,470.179993,213740000,470.179993
1994-02-14,470.179993,471.98999,469.049988,470.230011,263190000,470.230011
1994-02-15,470.230011,473.410004,470.230011,472.519989,306790000,472.519989
1994-02-16,472.529999,474.160004,471.940002,472.790009,295450000,472.790009
1994-02-17,472.790009,475.119995,468.440002,470.339996,340030000,470.339996
1994-02-18,470.290009,471.089996,466.070007,467.690002,293210000,467.690002
1994-02-22,467.690002,471.649994,467.579987,471.459991,270900000,471.459991
1994-02-23,471.480011,472.410004,469.470001,470.690002,309910000,470.690002
1994-02-24,470.649994,470.649994,464.26001,464.26001,342940000,464.26001
1994-02-25,464.329987,466.480011,464.329987,466.070007,273680000,466.070007
1994-02-28,466.070007,469.160004,466.070007,467.140015,268690000,467.140015
1994-03-01,467.190002,467.429993,462.019989,464.440002,304450000,464.440002
1994-03-02,464.399994,464.869995,457.48999,464.809998,361130000,464.809998
1994-03-03,464.809998,464.829987,462.50,463.01001,291790000,463.01001
1994-03-04,463.029999,466.160004,462.410004,464.73999,311850000,464.73999
1994-03-07,464.73999,468.070007,464.73999,466.910004,285590000,466.910004
1994-03-08,466.920013,467.790009,465.019989,465.880005,298110000,465.880005
1994-03-09,465.940002,467.420013,463.399994,467.059998,309810000,467.059998
1994-03-10,467.079987,467.290009,462.459991,463.899994,369370000,463.899994
1994-03-11,463.859985,466.609985,462.540009,466.440002,303890000,466.440002
1994-03-14,466.440002,467.600006,466.079987,467.390015,260150000,467.390015
1994-03-15,467.390015,468.98999,466.040009,467.01001,303750000,467.01001
1994-03-16,467.040009,469.850006,465.480011,469.420013,307640000,469.420013
1994-03-17,469.420013,471.049988,468.619995,470.899994,303930000,470.899994
1994-03-18,470.890015,471.089996,467.829987,471.059998,462240000,471.059998
1994-03-21,471.059998,471.059998,467.230011,468.540009,247380000,468.540009
1994-03-22,468.399994,470.470001,467.880005,468.799988,282240000,468.799988
1994-03-23,468.890015,470.380005,468.519989,468.540009,281500000,468.540009
1994-03-24,468.570007,468.570007,462.410004,464.350006,303740000,464.350006
1994-03-25,464.350006,465.290009,460.579987,460.579987,249640000,460.579987
1994-03-28,460.579987,461.119995,456.100006,460.00,287350000,460.00
1994-03-29,460.00,460.320007,452.429993,452.480011,305360000,452.480011
1994-03-30,452.480011,452.48999,445.549988,445.549988,390520000,445.549988
1994-03-31,445.549988,447.160004,436.160004,445.769989,403580000,445.769989
1994-04-04,445.660004,445.660004,435.859985,438.920013,344390000,438.920013
1994-04-05,439.140015,448.290009,439.140015,448.290009,365990000,448.290009
1994-04-06,448.290009,449.630005,444.980011,448.049988,302000000,448.049988
1994-04-07,448.109985,451.100006,446.380005,450.880005,289280000,450.880005
1994-04-08,450.890015,450.890015,445.51001,447.100006,264090000,447.100006
1994-04-11,447.119995,450.339996,447.100006,449.869995,243180000,449.869995
1994-04-12,449.829987,450.799988,447.329987,447.570007,257990000,447.570007
1994-04-13,447.630005,448.570007,442.619995,446.26001,278030000,446.26001
1994-04-14,446.26001,447.549988,443.570007,446.380005,275130000,446.380005
1994-04-15,446.380005,447.850006,445.809998,446.179993,309550000,446.179993
1994-04-18,446.269989,447.869995,441.480011,442.459991,271470000,442.459991
1994-04-19,442.540009,444.820007,438.829987,442.540009,323280000,442.540009
1994-04-20,442.540009,445.01001,439.399994,441.959991,366540000,441.959991
1994-04-21,441.959991,449.140015,441.959991,448.730011,378770000,448.730011
1994-04-22,448.730011,449.959991,447.160004,447.630005,295710000,447.630005
1994-04-25,447.640015,452.709991,447.579987,452.709991,262320000,452.709991
1994-04-26,452.709991,452.790009,450.660004,451.869995,288120000,451.869995
1994-04-28,451.839996,452.230011,447.970001,449.100006,325200000,449.100006
1994-04-29,449.070007,451.350006,447.910004,450.910004,293970000,450.910004
1994-05-02,450.910004,453.570007,449.049988,453.019989,296130000,453.019989
1994-05-03,453.059998,453.980011,450.51001,453.029999,288270000,453.029999
1994-05-04,453.040009,453.109985,449.869995,451.720001,267940000,451.720001
1994-05-05,451.720001,452.820007,450.720001,451.380005,255690000,451.380005
1994-05-06,451.369995,451.369995,445.640015,447.820007,291910000,447.820007
1994-05-09,447.820007,447.820007,441.839996,442.320007,250870000,442.320007
1994-05-10,442.369995,446.839996,442.369995,446.01001,297660000,446.01001
1994-05-11,446.029999,446.029999,440.779999,441.48999,277400000,441.48999
1994-05-12,441.50,444.799988,441.50,443.75,272770000,443.75
1994-05-13,443.619995,444.720001,441.209991,444.140015,252070000,444.140015
1994-05-16,444.149994,445.820007,443.619995,444.48999,234700000,444.48999
1994-05-17,444.48999,449.369995,443.700012,449.369995,311280000,449.369995
1994-05-18,449.390015,454.450012,448.869995,453.690002,337670000,453.690002
1994-05-19,453.690002,456.880005,453.00,456.480011,303680000,456.480011
1994-05-20,456.480011,456.480011,454.220001,454.920013,295180000,454.920013
1994-05-23,454.920013,454.920013,451.790009,453.200012,249420000,453.200012
1994-05-24,453.209991,456.769989,453.209991,454.809998,280040000,454.809998
1994-05-25,454.839996,456.339996,452.200012,456.339996,254420000,456.339996
1994-05-26,456.329987,457.769989,455.790009,457.059998,255740000,457.059998
1994-05-27,457.029999,457.329987,454.670013,457.329987,186430000,457.329987
1994-05-31,457.320007,457.609985,455.160004,456.50,216700000,456.50
1994-06-01,456.50,458.290009,453.98999,457.630005,279910000,457.630005
1994-06-02,457.619995,458.50,457.26001,457.649994,271630000,457.649994
1994-06-03,457.649994,460.859985,456.269989,460.130005,271490000,460.130005
1994-06-06,460.130005,461.869995,458.850006,458.880005,259080000,458.880005
1994-06-07,458.880005,459.459991,457.649994,458.209991,234680000,458.209991
1994-06-08,458.209991,459.73999,455.429993,457.059998,256000000,457.059998
1994-06-09,457.059998,457.869995,455.859985,457.859985,252870000,457.859985
1994-06-10,457.859985,459.480011,457.359985,458.670013,222480000,458.670013
1994-06-13,458.670013,459.359985,457.179993,459.100006,243640000,459.100006
1994-06-14,459.100006,462.519989,459.100006,462.369995,288550000,462.369995
1994-06-15,462.380005,463.230011,459.950012,460.609985,269740000,460.609985
1994-06-16,460.609985,461.929993,459.799988,461.929993,256390000,461.929993
1994-06-17,461.929993,462.160004,458.440002,458.450012,373450000,458.450012
1994-06-20,458.450012,458.450012,454.459991,455.480011,229520000,455.480011
1994-06-21,455.480011,455.480011,449.450012,451.339996,298730000,451.339996
1994-06-22,451.399994,453.910004,451.399994,453.089996,251110000,453.089996
1994-06-23,453.089996,454.160004,449.429993,449.630005,256480000,449.630005
1994-06-24,449.630005,449.630005,442.51001,442.799988,261260000,442.799988
1994-06-27,442.779999,447.76001,439.829987,447.309998,250080000,447.309998
1994-06-28,447.359985,448.470001,443.079987,446.070007,267740000,446.070007
1994-06-29,446.049988,449.829987,446.040009,447.630005,264430000,447.630005
1994-06-30,447.630005,448.609985,443.660004,444.269989,293410000,444.269989
1994-07-01,444.269989,446.450012,443.579987,446.200012,199030000,446.200012
1994-07-05,446.200012,447.619995,445.140015,446.369995,195410000,446.369995
1994-07-06,446.290009,447.279999,444.179993,446.130005,236230000,446.130005
1994-07-07,446.149994,448.640015,446.149994,448.380005,259740000,448.380005
1994-07-08,448.380005,449.75,446.529999,449.549988,236520000,449.549988
1994-07-11,449.559998,450.23999,445.269989,448.059998,222970000,448.059998
1994-07-12,448.019989,448.160004,444.649994,447.950012,252250000,447.950012
1994-07-13,448.029999,450.059998,447.970001,448.730011,265840000,448.730011
1994-07-14,448.730011,454.329987,448.730011,453.410004,322330000,453.410004
1994-07-15,453.279999,454.329987,452.799988,454.160004,275860000,454.160004
1994-07-18,454.410004,455.709991,453.26001,455.220001,227460000,455.220001
1994-07-19,455.220001,455.299988,453.859985,453.859985,251530000,453.859985
1994-07-20,453.890015,454.160004,450.690002,451.600006,267840000,451.600006
1994-07-21,451.600006,453.220001,451.00,452.609985,292120000,452.609985
1994-07-22,452.609985,454.029999,452.329987,453.109985,261600000,453.109985
1994-07-25,453.100006,454.320007,452.76001,454.25,213470000,454.25
1994-07-26,454.25,454.25,452.779999,453.359985,232670000,453.359985
1994-07-27,453.359985,453.380005,451.359985,452.570007,251680000,452.570007
1994-07-28,452.570007,454.929993,452.299988,454.23999,245990000,454.23999
1994-07-29,454.25,459.329987,454.25,458.26001,269560000,458.26001
1994-08-01,458.279999,461.01001,458.079987,461.01001,258180000,461.01001
1994-08-02,461.01001,462.769989,459.700012,460.559998,294740000,460.559998
1994-08-03,460.649994,461.459991,459.51001,461.450012,283840000,461.450012
1994-08-04,461.450012,461.48999,458.399994,458.399994,289150000,458.399994
1994-08-05,458.339996,458.339996,456.079987,457.089996,230270000,457.089996
1994-08-08,457.079987,458.299988,457.01001,457.890015,217680000,457.890015
1994-08-09,457.890015,458.160004,456.660004,457.920013,259140000,457.920013
1994-08-10,457.980011,460.480011,457.980011,460.299988,279500000,460.299988
1994-08-11,460.309998,461.410004,456.880005,458.880005,275690000,458.880005
1994-08-12,458.880005,462.269989,458.880005,461.940002,249280000,461.940002
1994-08-15,461.970001,463.339996,461.209991,461.230011,223210000,461.230011
1994-08-16,461.220001,465.200012,459.890015,465.01001,306640000,465.01001
1994-08-17,465.109985,465.910004,464.570007,465.170013,309250000,465.170013
1994-08-18,465.100006,465.100006,462.299988,463.170013,287330000,463.170013
1994-08-19,463.25,464.369995,461.809998,463.679993,276630000,463.679993
1994-08-22,463.609985,463.609985,461.459991,462.320007,235870000,462.320007
1994-08-23,462.390015,466.579987,462.390015,464.51001,307240000,464.51001
1994-08-24,464.51001,469.049988,464.51001,469.029999,310510000,469.029999
1994-08-25,469.070007,470.119995,467.640015,468.079987,284230000,468.079987
1994-08-26,468.079987,474.649994,468.079987,473.799988,305120000,473.799988
1994-08-29,473.890015,477.140015,473.890015,474.589996,266080000,474.589996
1994-08-30,474.589996,476.609985,473.559998,476.070007,294520000,476.070007
1994-08-31,476.070007,477.589996,474.429993,475.48999,354650000,475.48999
1994-09-01,475.48999,475.48999,471.73999,473.170013,282830000,473.170013
1994-09-02,473.200012,474.890015,470.670013,470.98999,216150000,470.98999
1994-09-06,471.00,471.920013,469.640015,471.859985,199670000,471.859985
1994-09-07,471.859985,472.410004,470.200012,470.98999,290330000,470.98999
1994-09-08,470.959991,473.399994,470.859985,473.140015,295010000,473.140015
1994-09-09,473.130005,473.130005,466.549988,468.179993,293360000,468.179993
1994-09-12,468.179993,468.420013,466.149994,466.209991,244680000,466.209991
1994-09-13,466.269989,468.76001,466.269989,467.51001,293370000,467.51001
1994-09-14,467.549988,468.859985,466.820007,468.799988,297480000,468.799988
1994-09-15,468.799988,474.809998,468.790009,474.809998,281920000,474.809998
1994-09-16,474.809998,474.809998,470.059998,471.190002,410750000,471.190002
1994-09-19,471.209991,473.149994,470.679993,470.850006,277110000,470.850006
1994-09-20,470.829987,470.829987,463.359985,463.359985,326050000,463.359985
1994-09-21,463.420013,464.01001,458.470001,461.459991,351830000,461.459991
1994-09-22,461.450012,463.220001,460.959991,461.269989,305210000,461.269989
1994-09-23,461.269989,462.140015,459.01001,459.670013,300060000,459.670013
1994-09-26,459.649994,460.869995,459.309998,460.820007,272530000,460.820007
1994-09-27,460.820007,462.75,459.829987,462.049988,290330000,462.049988
1994-09-28,462.100006,465.549988,462.100006,464.839996,330020000,464.839996
